"","experiment","value","method","replicate","Beta_SSE","test_R2","test_SSE","test_SST"
"8705","theta",60,"glmnet",13,457.995155499306,0.673285479222564,2307150.73446,7061671.85030529
"8706","theta",60,"glmnet",14,435.499696267432,0.676318140056427,2254611.66105409,6965517.50365972
"8707","theta",60,"glmnet",15,479.724457861898,0.66641478797735,2351164.74023361,7048168.37046713
"8708","theta",60,"glmnet",16,459.557664161414,0.671708978255924,2287554.99592616,6968070.53623737
"8709","theta",60,"glmnet",17,455.951446257143,0.67554023372221,2271660.71939156,7001363.35993859
"8710","theta",60,"glmnet",18,469.220094120117,0.669032391440692,2319314.85943485,7007679.29988907
"8711","theta",60,"glmnet",19,433.190461346877,0.672146268959317,2294681.13644501,6999100.26694271
"8712","theta",60,"glmnet",2,450.202719031765,0.671067634336245,2328584.24781398,7079218.98507954
"8713","theta",60,"glmnet",20,430.907175805471,0.67423092299213,2269810.53055594,6967544.46862709
"8714","theta",60,"glmnet",21,417.116181800067,0.678661242867487,2243761.3259088,6982541.86930687
"8715","theta",60,"glmnet",22,430.868666915005,0.677038845901394,2249239.14790029,6964426.27652228
"8716","theta",60,"glmnet",23,432.515390424434,0.677216155797755,2300028.64836433,7125600.27299015
"8717","theta",60,"glmnet",24,467.148462539789,0.66985904627699,2312721.92710664,7005256.09145429
"8718","theta",60,"glmnet",25,489.688223337932,0.669681966264063,2294816.88273011,6947295.17724315
"8719","theta",60,"glmnet",26,487.12224261829,0.665796978943987,2343342.27135121,7011732.76036443
"8720","theta",60,"glmnet",27,460.624395877234,0.673911038687631,2277704.39124103,6984917.18969647
"8721","theta",60,"glmnet",28,422.373460896414,0.678274535649746,2270451.58847198,7057108.74660578
"8722","theta",60,"glmnet",29,466.392197376297,0.670985474601237,2320133.81128971,7051767.11720472
"8723","theta",60,"glmnet",3,432.134945421806,0.676381162668761,2256997.82282361,6974247.36284267
"8724","theta",60,"glmnet",30,468.572564774561,0.672800758745683,2294869.14856265,7013675.03104615
"8725","theta",60,"glmnet",31,468.844609502241,0.671730901232828,2309440.13915598,7035204.19018779
"8726","theta",60,"glmnet",32,486.764772212517,0.668359004826895,2347234.39753573,7077636.45538019
"8727","theta",60,"glmnet",33,478.606565533283,0.671560920703357,2325372.62722018,7080072.90788903
"8728","theta",60,"glmnet",34,497.547885234298,0.669302334393261,2347883.19889608,7099787.64013458
"8729","theta",60,"glmnet",35,472.808046663398,0.669426565234894,2336146.83754921,7066952.73081818
"8730","theta",60,"glmnet",36,463.323991895361,0.668456093385622,2293210.84690715,6916763.6658586
"8731","theta",60,"glmnet",37,491.011616922228,0.663984906772596,2349554.64509825,6992408.05682546
"8732","theta",60,"glmnet",38,435.149435168564,0.674056461494521,2279438.33123478,6993353.33256333
"8733","theta",60,"glmnet",39,447.398301205473,0.67588053829995,2263559.11663218,6983718.61029113
"8734","theta",60,"glmnet",4,425.037772563385,0.679091899663922,2257398.51791473,7034408.03005787
"8735","theta",60,"glmnet",40,466.878864065536,0.668423372279547,2311184.08971553,6970286.49336543
"8736","theta",60,"glmnet",41,468.580083573799,0.669377572089573,2309100.79704529,6984102.11200457
"8737","theta",60,"glmnet",42,475.246062789558,0.669097871872572,2297333.25396276,6942636.68524388
"8738","theta",60,"glmnet",43,407.525812628393,0.678086047132203,2230647.99175899,6929329.9401504
"8739","theta",60,"glmnet",44,453.406745624948,0.673399708861905,2301036.29736956,7045420.22712596
"8740","theta",60,"glmnet",45,460.279182873321,0.67342579096276,2296477.9076684,7032024.7102138
"8741","theta",60,"glmnet",46,456.385281420827,0.671733904886913,2310716.71796426,7039157.41638874
"8742","theta",60,"glmnet",47,478.15396195584,0.669530434998951,2335247.44846696,7066452.39315622
"8743","theta",60,"glmnet",48,477.955242611389,0.66725960892327,2306901.61215738,6933037.5091896
"8744","theta",60,"glmnet",49,428.317981709133,0.677690195036963,2231939.61374512,6924826.91924649
"8745","theta",60,"glmnet",5,438.683737757088,0.67374784786713,2279796.15048022,6987834.82522972
"8746","theta",60,"glmnet",50,461.933585872135,0.673173728299285,2288208.00325378,7001297.63542743
"8747","theta",60,"glmnet",6,433.928274610363,0.67327759983452,2287206.67866239,7000458.73042054
"8748","theta",60,"glmnet",7,459.410266843617,0.671666208225133,2285736.10415459,6961623.08423583
"8749","theta",60,"glmnet",8,467.468098711478,0.671012666358914,2327079.79358851,7073463.18727055
"8750","theta",60,"glmnet",9,462.198337057047,0.671416158112454,2318974.13656727,7057480.7429542
"8751","theta",60,"MultiLORS",1,221.995516560985,0.716514078998028,1988650.17235841,7014987.42981515
"8752","theta",60,"MultiLORS",10,217.435255389458,0.716739228012159,1983946.58439122,7003958.12123387
"8753","theta",60,"MultiLORS",11,213.370090651952,0.716401123218736,1982781.64379279,6991500.34124459
"8754","theta",60,"MultiLORS",12,210.84249493054,0.71787916027462,1995428.2446917,7072955.85336438
"8755","theta",60,"MultiLORS",13,204.065293220293,0.718427766719945,1988370.71358136,7061671.85030529
"8756","theta",60,"MultiLORS",14,212.723899320139,0.717225005396097,1969674.17451077,6965517.50365972
"8757","theta",60,"MultiLORS",15,222.957354366417,0.715532610560219,2004974.05667882,7048168.37046713
"8758","theta",60,"MultiLORS",16,206.578932180958,0.71799362814987,1965040.29072009,6968070.53623737
"8759","theta",60,"MultiLORS",17,204.900022339712,0.719693247508444,1962529.42643776,7001363.35993859
"8760","theta",60,"MultiLORS",18,215.797739886764,0.715824744532224,1991409.05528222,7007679.29988907
"8761","theta",60,"MultiLORS",19,210.129284173737,0.715748623750215,1989503.8833887,6999100.26694271
"8762","theta",60,"MultiLORS",2,213.791142960286,0.715464822155006,2014286.83292327,7079218.98507954
"8763","theta",60,"MultiLORS",20,198.048177240068,0.716657295629294,1974202.89256396,6967544.46862709
"8764","theta",60,"MultiLORS",21,192.164401096885,0.719208193862588,1960640.54291278,6982541.86930687
"8765","theta",60,"MultiLORS",22,215.729404773632,0.716485577110041,1974515.29654788,6964426.27652228
"8766","theta",60,"MultiLORS",23,201.80815987195,0.718377994420236,2006725.8398392,7125600.27299015
"8767","theta",60,"MultiLORS",24,221.208123146834,0.715627812376534,1992099.99958947,7005256.09145429
"8768","theta",60,"MultiLORS",25,223.082628941646,0.716613637323985,1968768.71071556,6947295.17724315
"8769","theta",60,"MultiLORS",26,225.588710262873,0.71201990176056,2019239.48915845,7011732.76036443
"8770","theta",60,"MultiLORS",27,229.941193613256,0.715068118622669,1990225.59612507,6984917.18969647
"8771","theta",60,"MultiLORS",28,212.792774030598,0.717331538420467,1994822.07260252,7057108.74660578
"8772","theta",60,"MultiLORS",29,203.075324250796,0.71985117043941,1975544.30421876,7051767.11720472
"8773","theta",60,"MultiLORS",3,205.47305827146,0.715810663425336,1982006.73115386,6974247.36284267
"8774","theta",60,"MultiLORS",30,206.844809175131,0.718027266185214,1977665.12259259,7013675.03104615
"8775","theta",60,"MultiLORS",31,221.348561576153,0.715424680670086,2002045.47897384,7035204.19018779
"8776","theta",60,"MultiLORS",32,231.976728217437,0.715337166554051,2014740.04748887,7077636.45538019
"8777","theta",60,"MultiLORS",33,228.281856064677,0.715677545366943,2013023.70815202,7080072.90788903
"8778","theta",60,"MultiLORS",34,219.304926240567,0.717679609243619,2004414.82085012,7099787.64013458
"8779","theta",60,"MultiLORS",35,223.106852991483,0.715882301774197,2007846.34335061,7066952.73081818
"8780","theta",60,"MultiLORS",36,234.044518092658,0.714107857086006,1977448.38646197,6916763.6658586
"8781","theta",60,"MultiLORS",37,218.512693520164,0.715941874339184,1986250.32647743,6992408.05682546
"8782","theta",60,"MultiLORS",38,196.213393693034,0.717523087839248,1975460.8550316,6993353.33256333
"8783","theta",60,"MultiLORS",39,206.528077410978,0.719750874259751,1957181.03494999,6983718.61029113
"8784","theta",60,"MultiLORS",4,208.456163625772,0.719555075914913,1972764.02597311,7034408.03005787
"8785","theta",60,"MultiLORS",40,212.43433420154,0.715542370526405,1982751.17265455,6970286.49336543
"8786","theta",60,"MultiLORS",41,216.52781821415,0.715223304920368,1988909.51755534,6984102.11200457
"8787","theta",60,"MultiLORS",42,204.909352810711,0.719307694879963,1948744.69479203,6942636.68524388
"8788","theta",60,"MultiLORS",43,189.802013892777,0.718854984694375,1948146.57208131,6929329.9401504
"8789","theta",60,"MultiLORS",44,213.745840754501,0.716545455975059,1997056.37794409,7045420.22712596
"8790","theta",60,"MultiLORS",45,210.65044272833,0.718820643544722,1977260.18259553,7032024.7102138
"8791","theta",60,"MultiLORS",46,208.241896381007,0.715779152209128,2000675.28861941,7039157.41638874
"8792","theta",60,"MultiLORS",47,205.680715484074,0.719662942245647,1980988.47265862,7066452.39315622
"8793","theta",60,"MultiLORS",48,232.757232509642,0.713947132907322,1983215.25716477,6933037.5091896
"8794","theta",60,"MultiLORS",49,202.208759960912,0.71885392822921,1946887.88603877,6924826.91924649
"8795","theta",60,"MultiLORS",5,211.666118290085,0.715966020368763,1984782.53441575,6987834.82522972
"8796","theta",60,"MultiLORS",50,220.381663708785,0.715427788124809,1992374.75411013,7001297.63542743
"8797","theta",60,"MultiLORS",6,213.067802540827,0.715854048445005,1989152.00727682,7000458.73042054
"8798","theta",60,"MultiLORS",7,219.767139228786,0.715799196050058,1978498.8773363,6961623.08423583
"8799","theta",60,"MultiLORS",8,211.429460473725,0.718004837301057,1994682.40233934,7073463.18727055
"8800","theta",60,"MultiLORS",9,214.101577498359,0.71638396771885,2001614.68621729,7057480.7429542
"8801","theta",60,"ORC_ALL_glmnet",1,195.668244746886,0.722695133590002,1943749.29281383,7009430.87648517
"8802","theta",60,"ORC_ALL_glmnet",10,183.312661178434,0.723778921199869,1931183.56964809,6991441.70327951
"8803","theta",60,"ORC_ALL_glmnet",11,184.34163511736,0.722821503784604,1934865.7792239,6980576.79669462
"8804","theta",60,"ORC_ALL_glmnet",12,186.777197327888,0.723655824022072,1952457.62116471,7065311.27082865
"8805","theta",60,"ORC_ALL_glmnet",13,183.386747557295,0.724428404644054,1941954.88541372,7047006.72398896
"8806","theta",60,"ORC_ALL_glmnet",14,182.171471083434,0.725223664877669,1911679.05880554,6957218.70645977
"8807","theta",60,"ORC_ALL_glmnet",15,186.794948626304,0.722618823828339,1952413.86904918,7038739.60012666
"8808","theta",60,"ORC_ALL_glmnet",16,174.337954554419,0.725112401956758,1913185.70857003,6959883.68405426
"8809","theta",60,"ORC_ALL_glmnet",17,182.474131449223,0.723916380830641,1928433.09312138,6984960.20489508
"8810","theta",60,"ORC_ALL_glmnet",18,185.371403684138,0.723163686010209,1936300.37473772,6994387.2132654
"8811","theta",60,"ORC_ALL_glmnet",19,177.721482238456,0.721648062571955,1946412.82161389,6992632.5629296
"8812","theta",60,"ORC_ALL_glmnet",2,181.202090623502,0.723379160542389,1953321.98293277,7061369.58720383
"8813","theta",60,"ORC_ALL_glmnet",20,187.409022346009,0.722087267141148,1934733.13352997,6961657.04114246
"8814","theta",60,"ORC_ALL_glmnet",21,182.356644756692,0.722452029751698,1936141.24114835,6975879.6629506
"8815","theta",60,"ORC_ALL_glmnet",22,188.435801149096,0.723544572945603,1923218.69067446,6956704.41765657
"8816","theta",60,"ORC_ALL_glmnet",23,182.697264828499,0.724017047982282,1962519.92285667,7111018.66440895
"8817","theta",60,"ORC_ALL_glmnet",24,183.651686771093,0.722346456320504,1944079.08026964,7001816.20052991
"8818","theta",60,"ORC_ALL_glmnet",25,190.760878022314,0.722703458593525,1923651.79673501,6937164.76584258
"8819","theta",60,"ORC_ALL_glmnet",26,177.252130512713,0.723139669603662,1936862.39846726,6995810.47127468
"8820","theta",60,"ORC_ALL_glmnet",27,197.013974980465,0.722595768455402,1934726.24336325,6974393.40629598
"8821","theta",60,"ORC_ALL_glmnet",28,184.475096399203,0.721921546494683,1960230.98315087,7049201.25396695
"8822","theta",60,"ORC_ALL_glmnet",29,191.311432816601,0.725041705077368,1937894.16897676,7047956.74384745
"8823","theta",60,"ORC_ALL_glmnet",3,174.374713178158,0.721844001202024,1937963.55111069,6967182.29872954
"8824","theta",60,"ORC_ALL_glmnet",30,192.10073302731,0.722560079400625,1942690.44167514,7002202.26951549
"8825","theta",60,"ORC_ALL_glmnet",31,185.340643826287,0.723290690323352,1943786.03285418,7024649.93001363
"8826","theta",60,"ORC_ALL_glmnet",32,183.620992768137,0.723489709609215,1953171.74119918,7063649.37969873
"8827","theta",60,"ORC_ALL_glmnet",33,185.492439466923,0.724319222592777,1950246.74593695,7074293.55169052
"8828","theta",60,"ORC_ALL_glmnet",34,185.361472401622,0.725418432908474,1945756.53754755,7086260.58973208
"8829","theta",60,"ORC_ALL_glmnet",35,175.225419678943,0.724389583079324,1945317.26669272,7058213.86733944
"8830","theta",60,"ORC_ALL_glmnet",36,185.753535169348,0.72333349097262,1910752.00478728,6906336.48252016
"8831","theta",60,"ORC_ALL_glmnet",37,178.703055524651,0.72532722935491,1918562.5858888,6984902.73128605
"8832","theta",60,"ORC_ALL_glmnet",38,173.122628682797,0.725294002108785,1917754.42447286,6981115.95376342
"8833","theta",60,"ORC_ALL_glmnet",39,181.818495365303,0.724987973809219,1919015.39847059,6977932.65644076
"8834","theta",60,"ORC_ALL_glmnet",4,176.983577204186,0.724901815562424,1932147.21010962,7023482.2307526
"8835","theta",60,"ORC_ALL_glmnet",40,175.385583940766,0.72333740765831,1926010.20174426,6961585.17652275
"8836","theta",60,"ORC_ALL_glmnet",41,176.957655723427,0.723619590904818,1926891.64473594,6971882.16431197
"8837","theta",60,"ORC_ALL_glmnet",42,180.169816225559,0.725345890360707,1905137.48294725,6936497.27451481
"8838","theta",60,"ORC_ALL_glmnet",43,176.413215530568,0.723315580508558,1914614.81584181,6919850.49017562
"8839","theta",60,"ORC_ALL_glmnet",44,177.204925256909,0.72347469085096,1945002.44267504,7033723.05652766
"8840","theta",60,"ORC_ALL_glmnet",45,177.991364547579,0.725858911420495,1925055.70335454,7022134.89166998
"8841","theta",60,"ORC_ALL_glmnet",46,174.613306867702,0.724339966891366,1938006.98427675,7030424.2599906
"8842","theta",60,"ORC_ALL_glmnet",47,182.895640771496,0.725273767358613,1936480.41787811,7048764.14334226
"8843","theta",60,"ORC_ALL_glmnet",48,179.477453378321,0.724087602555038,1910869.97150928,6925640.12782518
"8844","theta",60,"ORC_ALL_glmnet",49,180.227244075211,0.723208967997352,1914388.67780762,6916368.14949012
"8845","theta",60,"ORC_ALL_glmnet",5,189.837274000298,0.722090939231616,1938801.28430791,6976387.45187853
"8846","theta",60,"ORC_ALL_glmnet",50,181.570838838052,0.722977883506909,1937010.8799642,6992260.77861733
"8847","theta",60,"ORC_ALL_glmnet",6,179.419858339117,0.722137077904846,1942790.652597,6991903.19438046
"8848","theta",60,"ORC_ALL_glmnet",7,196.200232312556,0.722215031751237,1931703.19770936,6953951.50388221
"8849","theta",60,"ORC_ALL_glmnet",8,186.646086103125,0.723492772842394,1952732.72185186,7062139.90109859
"8850","theta",60,"ORC_ALL_glmnet",9,179.675419689883,0.723853696720316,1945952.19218133,7046816.01408383
"8851","theta",60,"ORC_ALL_MultiLORS",1,43.3877314791101,0.743624623052066,1797045.48314937,7009430.87648517
"8852","theta",60,"ORC_ALL_MultiLORS",10,45.294458748209,0.744125010482433,1788935.07253933,6991441.70327951
"8853","theta",60,"ORC_ALL_MultiLORS",11,44.4510037244844,0.743602907632836,1789799.59371819,6980576.79669462
"8854","theta",60,"ORC_ALL_MultiLORS",12,44.0414463302961,0.744912059823608,1802275.69878073,7065311.27082865
"8855","theta",60,"ORC_ALL_MultiLORS",13,42.6668296752432,0.744613810942907,1799708.19149925,7047006.72398896
"8856","theta",60,"ORC_ALL_MultiLORS",14,40.171602701611,0.745624418506355,1769746.55403417,6957218.70645977
"8857","theta",60,"ORC_ALL_MultiLORS",15,42.5464199869479,0.744044614654392,1801603.30669781,7038739.60012666
"8858","theta",60,"ORC_ALL_MultiLORS",16,41.0466819694476,0.745303990877139,1772654.59828793,6959883.68405426
"8859","theta",60,"ORC_ALL_MultiLORS",17,48.1150157852488,0.744069750429189,1787662.60848098,6984960.20489508
"8860","theta",60,"ORC_ALL_MultiLORS",18,42.0095114811725,0.74461433677427,1786266.21731735,6994387.2132654
"8861","theta",60,"ORC_ALL_MultiLORS",19,40.8748604211226,0.742409896052395,1801232.94875244,6992632.5629296
"8862","theta",60,"ORC_ALL_MultiLORS",2,45.4293684849365,0.744275207975965,1805767.26909255,7061369.58720383
"8863","theta",60,"ORC_ALL_MultiLORS",20,45.3461561235971,0.742985964984418,1789243.56653866,6961657.04114246
"8864","theta",60,"ORC_ALL_MultiLORS",21,43.5815671455049,0.74307204377306,1792298.50468698,6975879.6629506
"8865","theta",60,"ORC_ALL_MultiLORS",22,40.7380788537765,0.746024964260646,1766829.25310245,6956704.41765657
"8866","theta",60,"ORC_ALL_MultiLORS",23,42.8577471528557,0.743991461193595,1820481.49770041,7111018.66440895
"8867","theta",60,"ORC_ALL_MultiLORS",24,42.3445849073195,0.742832658541928,1800638.45766833,7001816.20052991
"8868","theta",60,"ORC_ALL_MultiLORS",25,42.4844940060606,0.744276001295854,1773999.51359077,6937164.76584258
"8869","theta",60,"ORC_ALL_MultiLORS",26,41.3981805899845,0.742637025194056,1800462.59406582,6995810.47127468
"8870","theta",60,"ORC_ALL_MultiLORS",27,46.4701793565548,0.743539982254438,1788653.0567432,6974393.40629598
"8871","theta",60,"ORC_ALL_MultiLORS",28,44.6319043178201,0.74249287345263,1815219.55936315,7049201.25396695
"8872","theta",60,"ORC_ALL_MultiLORS",29,42.787128234179,0.746628749700233,1785749.61224731,7047956.74384745
"8873","theta",60,"ORC_ALL_MultiLORS",3,41.1729388566308,0.741394162758632,1801754.01157619,6967182.29872954
"8874","theta",60,"ORC_ALL_MultiLORS",30,43.6335114857406,0.744062312584151,1792127.4556778,7002202.26951549
"8875","theta",60,"ORC_ALL_MultiLORS",31,40.71352953076,0.743663930316388,1800671.15396296,7024649.93001363
"8876","theta",60,"ORC_ALL_MultiLORS",32,42.4698623210667,0.744228418324731,1806680.77424508,7063649.37969873
"8877","theta",60,"ORC_ALL_MultiLORS",33,41.8602825526726,0.744305135958755,1808860.52788737,7074293.55169052
"8878","theta",60,"ORC_ALL_MultiLORS",34,43.6578023043337,0.746091111888849,1799264.54720474,7086260.58973208
"8879","theta",60,"ORC_ALL_MultiLORS",35,41.0103185592843,0.744398101185765,1804092.86672892,7058213.86733944
"8880","theta",60,"ORC_ALL_MultiLORS",36,43.8717084888309,0.745089067798309,1760500.67085776,6906336.48252016
"8881","theta",60,"ORC_ALL_MultiLORS",37,41.9926246722546,0.744994186771738,1781190.80131191,6984902.73128605
"8882","theta",60,"ORC_ALL_MultiLORS",38,39.3588170228564,0.744772980213227,1781769.41966493,6981115.95376342
